Date,Open,High,Low,Close,Adj Close,Volume
2014-08-18,59.349998,60.869999,58.970001,60.650002,60.650002,1066400
2014-08-19,60.709999,61.950001,60.029999,61.759998,61.759998,855900
2014-08-20,61.650002,61.950001,60.830002,61.380001,61.380001,637400
2014-08-21,61.000000,61.000000,58.459999,59.680000,59.680000,1620500
2014-08-22,59.730000,61.299999,59.669998,60.980000,60.980000,1304100
2014-08-25,61.450001,61.580002,59.880001,59.970001,59.970001,662800
2014-08-26,59.980000,61.700001,59.869999,61.490002,61.490002,672300
2014-08-27,61.310001,62.959999,61.080002,62.290001,62.290001,776900
2014-08-28,61.919998,62.250000,60.250000,60.450001,60.450001,916300
2014-08-29,60.619999,65.669998,60.470001,65.489998,65.489998,2659400
2014-09-02,65.139999,68.250000,64.800003,68.180000,68.180000,1983600
2014-09-03,68.790001,68.790001,66.790001,67.510002,67.510002,1264000
2014-09-04,68.300003,68.910004,66.919998,67.150002,67.150002,890200
2014-09-05,67.010002,69.820000,66.599998,69.379997,69.379997,1236700
2014-09-08,69.000000,70.470001,68.599998,69.970001,69.970001,1665200
2014-09-09,70.190002,70.870003,69.250000,69.730003,69.730003,1231600
2014-09-10,69.900002,73.000000,69.150002,72.849998,72.849998,1704000
2014-09-11,73.000000,76.480003,72.110001,75.550003,75.550003,2826600
2014-09-12,75.849998,78.419998,74.709999,77.160004,77.160004,3376700
2014-09-15,76.379997,76.410004,70.300003,71.370003,71.370003,2506800
2014-09-16,72.370003,74.129997,70.800003,73.389999,73.389999,1774800
2014-09-17,73.620003,74.190002,72.510002,73.000000,73.000000,973300
2014-09-18,73.389999,73.989998,71.980003,72.040001,72.040001,905600
2014-09-19,72.629997,73.339996,70.019997,73.260002,73.260002,1759900
2014-09-22,72.910004,73.930000,71.230003,72.070000,72.070000,1124100
2014-09-23,71.440002,71.889999,69.620003,70.910004,70.910004,1494700
2014-09-24,71.680000,73.349998,71.089996,73.019997,73.019997,969000
2014-09-25,72.919998,73.730003,70.500000,70.980003,70.980003,1045600
2014-09-26,71.230003,72.129997,70.870003,71.760002,71.760002,937300
2014-09-29,70.440002,73.750000,69.230003,73.010002,73.010002,1172500
2014-09-30,73.459999,73.680000,71.519997,72.650002,72.650002,710000
2014-10-01,72.169998,72.169998,67.150002,68.029999,68.029999,1628700
2014-10-02,68.440002,69.620003,65.800003,69.349998,69.349998,1428600
2014-10-03,70.059998,71.980003,69.690002,70.220001,70.220001,963300
2014-10-06,72.550003,76.059998,70.910004,71.150002,71.150002,1957200
2014-10-07,70.180000,73.430000,69.930000,71.239998,71.239998,1261800
2014-10-08,70.739998,72.980003,68.330002,72.459999,72.459999,1453000
2014-10-09,72.180000,75.639999,71.610001,72.660004,72.660004,1707000
2014-10-10,71.639999,73.050003,67.580002,67.620003,67.620003,1740400
2014-10-13,68.320000,68.690002,62.150002,64.739998,64.739998,2415500
2014-10-14,65.639999,67.739998,64.300003,65.989998,65.989998,1382100
2014-10-15,64.430000,67.129997,62.750000,66.379997,66.379997,1812800
2014-10-16,65.190002,69.389999,65.110001,68.029999,68.029999,1666800
2014-10-17,69.010002,72.750000,68.680000,70.540001,70.540001,2078300
2014-10-20,70.160004,73.879997,70.010002,71.559998,71.559998,1638900
2014-10-21,71.739998,75.989998,71.739998,75.500000,75.500000,1363700
2014-10-22,75.000000,75.370003,72.160004,72.760002,72.760002,1210200
2014-10-23,73.410004,77.419998,72.949997,75.059998,75.059998,1543900
2014-10-24,75.599998,78.550003,75.510002,77.900002,77.900002,1212400
2014-10-27,77.870003,78.540001,76.699997,77.709999,77.709999,761300
2014-10-28,78.339996,81.919998,77.699997,81.190002,81.190002,1536300
2014-10-29,81.000000,81.000000,78.370003,79.760002,79.760002,956900
2014-10-30,79.349998,81.180000,78.309998,80.690002,80.690002,1034800
2014-10-31,81.650002,83.989998,81.449997,82.589996,82.589996,1306800
2014-11-03,82.129997,82.620003,80.129997,81.300003,81.300003,1426700
2014-11-04,81.070000,81.330002,78.790001,80.489998,80.489998,749700
2014-11-05,80.870003,80.889999,76.269997,76.500000,76.500000,2178700
2014-11-06,85.489998,88.500000,83.110001,84.290001,84.290001,4166800
2014-11-07,84.320000,85.529999,82.510002,84.919998,84.919998,1186700
2014-11-10,83.620003,84.449997,81.769997,83.550003,83.550003,1542300
2014-11-11,83.540001,84.500000,82.639999,84.050003,84.050003,869100
2014-11-12,83.970001,84.000000,82.410004,83.449997,83.449997,889000
2014-11-13,83.680000,84.500000,80.930000,82.589996,82.589996,1124500
2014-11-14,82.269997,85.000000,81.290001,84.830002,84.830002,782500
2014-11-17,84.110001,86.849998,82.750000,83.309998,83.309998,947900
2014-11-18,83.580002,84.989998,82.000000,82.099998,82.099998,844700
2014-11-19,82.099998,82.430000,78.769997,80.230003,80.230003,1604300
2014-11-20,80.000000,81.199997,78.550003,80.519997,80.519997,735600
2014-11-21,81.260002,82.860001,81.260002,81.750000,81.750000,1047100
2014-11-24,81.709999,83.680000,81.330002,83.050003,83.050003,667700
2014-11-25,83.000000,83.449997,81.279999,82.129997,82.129997,1021500
2014-11-26,82.000000,84.349998,81.860001,83.860001,83.860001,673400
2014-11-28,83.620003,84.480003,83.099998,83.879997,83.879997,382400
2014-12-01,83.300003,83.599998,80.989998,81.809998,81.809998,700500
2014-12-02,83.190002,84.000000,82.180000,82.800003,82.800003,839000
2014-12-03,81.750000,81.760002,80.099998,81.269997,81.269997,886000
2014-12-04,81.480003,82.839996,80.570000,81.050003,81.050003,638600
2014-12-05,80.970001,82.209999,80.790001,81.790001,81.790001,602000
2014-12-08,81.349998,82.250000,79.769997,80.389999,80.389999,844000
2014-12-09,78.760002,82.320000,78.110001,82.199997,82.199997,764300
2014-12-10,83.709999,85.580002,81.400002,81.750000,81.750000,1123800
2014-12-11,82.959999,86.489998,82.849998,83.220001,83.220001,870900
2014-12-12,82.769997,83.790001,80.559998,80.589996,80.589996,851700
2014-12-15,80.769997,82.339996,79.199997,81.580002,81.580002,815000
2014-12-16,80.370003,81.779999,79.389999,80.320000,80.320000,787600
2014-12-17,80.559998,86.029999,80.559998,85.870003,85.870003,1284500
2014-12-18,87.110001,89.720001,86.919998,88.800003,88.800003,1164300
2014-12-19,89.120003,89.949997,87.480003,88.059998,88.059998,907400
2014-12-22,88.059998,88.790001,86.529999,87.010002,87.010002,656200
2014-12-23,87.500000,89.860001,87.279999,88.720001,88.720001,799600
2014-12-24,88.779999,89.919998,88.320000,88.760002,88.760002,175800
2014-12-26,88.910004,89.750000,88.389999,88.900002,88.900002,269800
2014-12-29,88.470001,88.769997,86.059998,86.699997,86.699997,531400
2014-12-30,86.610001,86.919998,84.540001,85.680000,85.680000,453200
2014-12-31,85.559998,86.279999,84.519997,84.760002,84.760002,410900
2015-01-02,84.839996,86.389999,83.809998,85.980003,85.980003,619700
2015-01-05,85.000000,86.279999,83.339996,84.739998,84.739998,769500
2015-01-06,85.000000,86.190002,81.430000,83.360001,83.360001,1014800
2015-01-07,84.430000,85.599998,83.080002,83.400002,83.400002,465200
2015-01-08,84.480003,87.750000,83.900002,86.449997,86.449997,613300
2015-01-09,87.110001,87.510002,85.360001,86.980003,86.980003,556100
2015-01-12,86.720001,87.190002,84.919998,86.769997,86.769997,504900
2015-01-13,87.510002,88.790001,83.970001,85.930000,85.930000,517400
2015-01-14,84.500000,86.599998,84.139999,85.510002,85.510002,549500
2015-01-15,86.099998,86.279999,80.830002,81.070000,81.070000,958800
2015-01-16,80.980003,83.419998,80.029999,83.190002,83.190002,659600
2015-01-20,83.690002,84.760002,81.519997,82.889999,82.889999,393700
2015-01-21,82.809998,84.820000,81.970001,82.459999,82.459999,472600
2015-01-22,82.800003,84.050003,81.059998,83.519997,83.519997,642000
2015-01-23,83.070000,85.269997,82.639999,83.129997,83.129997,743000
2015-01-26,83.449997,84.940002,82.970001,84.110001,84.110001,533700
2015-01-27,82.400002,82.919998,80.669998,81.300003,81.300003,651000
2015-01-28,82.400002,82.500000,78.209999,78.370003,78.370003,770400
2015-01-29,78.540001,80.860001,76.010002,80.500000,80.500000,819900
2015-01-30,79.709999,81.830002,79.510002,80.760002,80.760002,720500
2015-02-02,81.459999,82.440002,79.570000,82.050003,82.050003,820000
2015-02-03,82.849998,83.209999,80.540001,83.010002,83.010002,716100
2015-02-04,83.000000,84.849998,82.320000,84.209999,84.209999,2059500
2015-02-05,98.389999,99.599998,95.160004,98.730003,98.730003,4849200
2015-02-06,98.599998,98.709999,95.809998,97.410004,97.410004,1414100
2015-02-09,94.699997,95.610001,92.000000,93.279999,93.279999,1758100
2015-02-10,93.889999,96.000000,91.629997,95.489998,95.489998,1629000
2015-02-11,95.760002,98.400002,95.370003,97.570000,97.570000,2023900
2015-02-12,97.900002,98.639999,96.680000,98.500000,98.500000,1313000
2015-02-13,98.500000,100.000000,97.000000,99.900002,99.900002,1439200
2015-02-17,99.110001,99.209999,96.519997,98.449997,98.449997,1091800
2015-02-18,98.449997,99.949997,97.760002,97.839996,97.839996,841700
2015-02-19,97.589996,101.000000,97.000000,99.320000,99.320000,1951900
2015-02-20,99.029999,101.000000,99.029999,99.279999,99.279999,988300
2015-02-23,98.650002,98.989998,96.080002,96.849998,96.849998,858100
2015-02-24,96.849998,97.800003,95.400002,96.220001,96.220001,640900
2015-02-25,96.160004,97.910004,95.669998,97.269997,97.269997,521300
2015-02-26,98.919998,101.300003,96.150002,97.419998,97.419998,1409700
2015-02-27,97.970001,98.750000,93.459999,94.010002,94.010002,1218100
2015-03-02,94.139999,97.080002,94.139999,96.849998,96.849998,826400
2015-03-03,95.970001,96.779999,93.150002,94.250000,94.250000,853500
2015-03-04,93.849998,94.239998,90.059998,92.110001,92.110001,1192300
2015-03-05,92.470001,96.239998,91.730003,95.500000,95.500000,1100600
2015-03-06,94.449997,95.839996,91.910004,92.339996,92.339996,824400
2015-03-09,92.000000,93.089996,90.910004,92.669998,92.669998,562100
2015-03-10,91.500000,93.239998,91.089996,92.040001,92.040001,530900
2015-03-11,92.110001,94.830002,92.019997,93.160004,93.160004,591300
2015-03-12,93.820000,95.360001,92.750000,94.760002,94.760002,696000
2015-03-13,94.199997,95.139999,92.209999,92.660004,92.660004,462900
2015-03-16,93.120003,94.650002,91.900002,94.470001,94.470001,476800
2015-03-17,94.279999,95.860001,94.070000,95.019997,95.019997,481400
2015-03-18,94.879997,99.290001,94.620003,97.879997,97.879997,1090400
2015-03-19,97.830002,98.500000,96.500000,97.449997,97.449997,689500
2015-03-20,96.250000,97.959999,93.209999,93.959999,93.959999,950800
2015-03-23,93.529999,95.250000,92.790001,94.080002,94.080002,1032500
2015-03-24,94.459999,95.989998,93.230003,93.680000,93.680000,858600
2015-03-25,93.779999,94.040001,89.339996,90.730003,90.730003,880800
2015-03-26,89.339996,93.150002,89.339996,92.790001,92.790001,823000
2015-03-27,92.449997,94.370003,91.540001,93.239998,93.239998,707500
2015-03-30,93.320000,94.459999,92.519997,93.089996,93.089996,479700
2015-03-31,92.699997,92.879997,90.959999,92.519997,92.519997,622700
2015-04-01,92.599998,92.720001,89.500000,90.970001,90.970001,703400
2015-04-02,90.930000,91.750000,89.699997,91.269997,91.269997,486600
2015-04-06,90.309998,94.040001,90.139999,93.040001,93.040001,811600
2015-04-07,93.959999,96.400002,93.849998,94.949997,94.949997,787200
2015-04-08,95.400002,98.160004,95.080002,97.230003,97.230003,853500
2015-04-09,97.480003,97.949997,96.209999,96.760002,96.760002,426000
2015-04-10,97.260002,97.279999,95.930000,97.220001,97.220001,583200
2015-04-13,97.290001,99.400002,95.459999,95.790001,95.790001,717300
2015-04-14,96.220001,96.650002,94.309998,95.500000,95.500000,555000
2015-04-15,95.919998,96.500000,95.019997,96.050003,96.050003,530100
2015-04-16,97.470001,101.680000,96.349998,101.160004,101.160004,1396300
2015-04-17,98.529999,98.830002,94.050003,95.070000,95.070000,1988900
2015-04-20,95.449997,96.339996,94.139999,95.309998,95.309998,860100
2015-04-21,97.300003,99.250000,97.139999,98.849998,98.849998,913400
2015-04-22,99.440002,99.730003,97.900002,98.720001,98.720001,824100
2015-04-23,99.279999,103.129997,97.910004,102.199997,102.199997,1347500
2015-04-24,103.230003,103.400002,101.790001,102.400002,102.400002,938700
2015-04-27,103.349998,103.360001,99.339996,99.910004,99.910004,1042100
2015-04-28,99.940002,101.300003,98.019997,99.580002,99.580002,530200
2015-04-29,98.910004,102.000000,97.110001,100.349998,100.349998,1105500
2015-04-30,99.250000,101.209999,97.339996,97.839996,97.839996,820800
2015-05-01,98.910004,99.519997,96.000000,97.769997,97.769997,882700
2015-05-04,98.750000,99.730003,97.800003,99.139999,99.139999,777400
2015-05-05,98.599998,99.750000,94.790001,97.269997,97.269997,1268400
2015-05-06,97.919998,97.919998,95.199997,96.750000,96.750000,990100
2015-05-07,96.660004,98.260002,95.790001,97.430000,97.430000,2442900
2015-05-08,106.660004,112.580002,105.750000,110.690002,110.690002,5365500
2015-05-11,110.779999,113.620003,110.129997,112.000000,112.000000,1570600
2015-05-12,110.050003,110.820000,107.339996,110.150002,110.150002,1678700
2015-05-13,110.250000,111.470001,108.160004,110.839996,110.839996,1230700
2015-05-14,111.779999,113.000000,109.500000,112.660004,112.660004,1227900
2015-05-15,112.500000,112.500000,109.800003,110.089996,110.089996,930600
2015-05-18,109.120003,112.500000,109.120003,111.910004,111.910004,1166800
2015-05-19,112.519997,116.040001,111.910004,114.300003,114.300003,1795300
2015-05-20,114.970001,115.389999,111.580002,113.330002,113.330002,933800
2015-05-21,113.930000,113.959999,112.000000,112.959999,112.959999,861700
2015-05-22,113.559998,113.559998,112.010002,113.360001,113.360001,695500
2015-05-26,113.000000,113.250000,110.199997,112.610001,112.610001,1047600
2015-05-27,112.870003,114.970001,111.320000,114.860001,114.860001,612900
2015-05-28,114.290001,115.500000,112.690002,113.230003,113.230003,619200
2015-05-29,113.000000,114.500000,111.180000,113.209999,113.209999,593000
2015-06-01,112.620003,113.930000,111.279999,112.900002,112.900002,898800
2015-06-02,112.739998,113.879997,111.279999,112.900002,112.900002,525200
2015-06-03,113.300003,115.779999,112.989998,114.870003,114.870003,673600
2015-06-04,114.379997,114.949997,112.110001,113.510002,113.510002,478000
2015-06-05,113.050003,116.870003,112.989998,115.599998,115.599998,709300
2015-06-08,115.110001,116.339996,112.820000,113.639999,113.639999,681200
2015-06-09,115.029999,116.919998,112.110001,116.269997,116.269997,857800
2015-06-10,117.279999,117.820000,114.139999,117.730003,117.730003,874800
2015-06-11,117.800003,119.440002,117.800003,119.000000,119.000000,807200
2015-06-12,118.209999,119.910004,117.110001,119.080002,119.080002,801900
2015-06-15,117.949997,122.000000,117.800003,120.750000,120.750000,941000
2015-06-16,120.430000,121.599998,118.500000,120.599998,120.599998,767200
2015-06-17,120.709999,123.400002,120.129997,120.750000,120.750000,1004800
2015-06-18,120.989998,123.400002,120.110001,122.540001,122.540001,979500
2015-06-19,122.370003,123.980003,121.150002,122.809998,122.809998,1702800
2015-06-22,123.809998,123.959999,120.559998,121.540001,121.540001,753900
2015-06-23,121.919998,122.860001,121.300003,122.160004,122.160004,418000
2015-06-24,121.900002,122.550003,118.589996,119.680000,119.680000,645700
2015-06-25,120.419998,121.800003,119.750000,120.559998,120.559998,594900
2015-06-26,120.510002,120.510002,115.040001,116.860001,116.860001,1541900
2015-06-29,115.400002,118.820000,113.540001,113.809998,113.809998,1182200
2015-06-30,115.220001,116.989998,113.349998,115.300003,115.300003,1491100
2015-07-01,116.739998,119.379997,116.650002,116.980003,116.980003,779500
2015-07-02,117.349998,117.709999,115.070000,117.110001,117.110001,531600
2015-07-06,115.339996,118.169998,114.709999,116.809998,116.809998,602200
2015-07-07,116.669998,118.269997,113.870003,117.510002,117.510002,993800
2015-07-08,116.320000,118.379997,115.589996,116.260002,116.260002,779600
2015-07-09,118.370003,122.000000,117.459999,119.449997,119.449997,947000
2015-07-10,120.870003,122.489998,119.110001,121.010002,121.010002,727700
2015-07-13,122.879997,123.330002,120.099998,120.639999,120.639999,582100
2015-07-14,121.059998,122.230003,119.610001,121.779999,121.779999,621400
2015-07-15,122.250000,122.250000,120.459999,121.480003,121.480003,521000
2015-07-16,122.519997,126.930000,121.639999,125.089996,125.089996,1040200
2015-07-17,125.760002,126.750000,124.639999,126.339996,126.339996,626800
2015-07-20,126.250000,128.630005,126.070000,128.149994,128.149994,724600
2015-07-21,127.720001,128.600006,126.239998,127.570000,127.570000,455100
2015-07-22,126.599998,129.710007,126.480003,128.740005,128.740005,606400
2015-07-23,129.020004,131.339996,127.059998,127.269997,127.269997,719500
2015-07-24,129.539993,131.169998,125.540001,127.440002,127.440002,1155200
2015-07-27,126.010002,128.369995,123.760002,125.000000,125.000000,927700
2015-07-28,125.849998,127.269997,122.769997,127.070000,127.070000,1231100
2015-07-29,105.790001,114.190002,97.669998,113.489998,113.489998,11066000
2015-07-30,111.779999,111.889999,103.000000,106.839996,106.839996,3436200
2015-07-31,106.480003,107.610001,104.320000,104.739998,104.739998,1295400
2015-08-03,104.290001,105.779999,99.169998,101.339996,101.339996,2714900
2015-08-04,100.540001,101.629997,98.930000,101.180000,101.180000,1374300
2015-08-05,101.599998,104.730003,101.599998,103.940002,103.940002,1149900
2015-08-06,103.709999,104.370003,98.940002,99.250000,99.250000,1362400
2015-08-07,100.029999,102.680000,98.610001,101.769997,101.769997,1311800
2015-08-10,101.849998,103.959999,101.480003,103.900002,103.900002,1196100
2015-08-11,102.559998,103.629997,100.379997,102.160004,102.160004,1108300
2015-08-12,101.099998,103.089996,100.000000,103.050003,103.050003,982700
2015-08-13,102.930000,105.400002,102.110001,104.250000,104.250000,1095200
2015-08-14,103.849998,109.400002,103.559998,107.440002,107.440002,1999000
2015-08-17,107.180000,107.980003,105.309998,106.489998,106.489998,996800
2015-08-18,106.500000,108.410004,105.339996,106.040001,106.040001,783400
2015-08-19,105.029999,107.080002,104.050003,104.559998,104.559998,771300
2015-08-20,103.790001,105.199997,100.300003,100.599998,100.599998,1234100
2015-08-21,98.760002,101.500000,98.089996,99.480003,99.480003,1581400
2015-08-24,89.839996,101.730003,89.839996,94.820000,94.820000,1794500
2015-08-25,98.480003,100.870003,94.620003,94.870003,94.870003,1656200
2015-08-26,97.059998,97.550003,92.559998,96.360001,96.360001,2028600
2015-08-27,98.230003,99.400002,95.050003,97.330002,97.330002,1228500
2015-08-28,97.099998,98.190002,95.830002,97.160004,97.160004,1044200
2015-08-31,97.150002,98.570000,94.050003,94.169998,94.169998,2498700
2015-09-01,92.410004,93.860001,91.360001,91.720001,91.720001,1453400
2015-09-02,92.720001,95.639999,92.019997,95.500000,95.500000,1074600
2015-09-03,95.949997,97.000000,93.860001,95.080002,95.080002,723200
2015-09-04,93.699997,95.800003,93.629997,94.680000,94.680000,588100
2015-09-08,95.540001,96.699997,93.070000,95.660004,95.660004,1489200
2015-09-09,96.410004,97.349998,93.169998,93.419998,93.419998,740500
2015-09-10,92.699997,94.750000,91.639999,93.650002,93.650002,1001400
2015-09-11,93.410004,94.739998,93.110001,93.800003,93.800003,711700
2015-09-14,94.099998,94.519997,92.779999,94.389999,94.389999,653100
2015-09-15,94.190002,94.379997,92.430000,93.010002,93.010002,1195600
2015-09-16,93.019997,93.330002,90.129997,91.519997,91.519997,1829100
2015-09-17,91.510002,91.660004,84.419998,84.809998,84.809998,7520200
2015-09-18,84.110001,84.940002,81.500000,84.680000,84.680000,4329700
2015-09-21,85.250000,87.500000,85.000000,86.480003,86.480003,2446300
2015-09-22,86.000000,87.089996,83.089996,83.500000,83.500000,1516200
2015-09-23,84.000000,85.019997,82.910004,84.559998,84.559998,1138900
2015-09-24,84.110001,85.980003,82.830002,85.589996,85.589996,1387000
2015-09-25,86.489998,87.000000,82.129997,82.989998,82.989998,813700
2015-09-28,82.629997,83.250000,78.589996,79.250000,79.250000,1551200
2015-09-29,79.220001,80.430000,76.010002,77.580002,77.580002,1629600
2015-09-30,78.620003,80.239998,77.029999,79.779999,79.779999,1287700
2015-10-01,79.360001,82.370003,78.680000,82.199997,82.199997,1527300
2015-10-02,80.480003,84.389999,79.160004,84.309998,84.309998,1294600
2015-10-05,84.300003,85.150002,82.660004,83.190002,83.190002,1302900
2015-10-06,82.709999,83.529999,79.410004,80.930000,80.930000,1190500
2015-10-07,81.400002,83.410004,80.150002,83.089996,83.089996,992700
2015-10-08,82.900002,83.000000,79.220001,79.559998,79.559998,1221900
2015-10-09,79.860001,83.300003,78.279999,83.000000,83.000000,1297700
2015-10-12,83.050003,84.800003,82.080002,84.459999,84.459999,1395100
2015-10-13,83.940002,85.970001,82.699997,84.239998,84.239998,1696400
2015-10-14,84.050003,84.610001,81.040001,81.769997,81.769997,1030600
2015-10-15,82.070000,83.000000,80.309998,82.949997,82.949997,975100
2015-10-16,83.360001,85.089996,82.309998,85.050003,85.050003,999400
2015-10-19,85.000000,89.059998,84.559998,85.519997,85.519997,1427900
2015-10-20,85.389999,87.639999,85.000000,86.809998,86.809998,1211500
2015-10-21,87.519997,87.519997,82.070000,82.250000,82.250000,1319300
2015-10-22,83.150002,85.800003,82.900002,83.820000,83.820000,1381600
2015-10-23,83.320000,85.680000,83.000000,83.699997,83.699997,1741400
2015-10-26,83.769997,84.080002,81.160004,82.529999,82.529999,1005100
2015-10-27,82.290001,82.300003,80.500000,80.959999,80.959999,1348200
2015-10-28,81.050003,84.870003,80.139999,83.940002,83.940002,1450800
2015-10-29,84.099998,84.279999,81.500000,81.720001,81.720001,715000
2015-10-30,82.339996,84.190002,81.779999,83.959999,83.959999,926300
2015-11-02,84.419998,86.910004,83.610001,86.190002,86.190002,989600
2015-11-03,86.070000,86.910004,85.209999,85.930000,85.930000,854200
2015-11-04,86.480003,88.230003,85.860001,87.809998,87.809998,1354400
2015-11-05,86.290001,87.220001,83.550003,84.389999,84.389999,2553700
2015-11-06,98.709999,104.919998,98.000000,102.440002,102.440002,4767400
2015-11-09,101.809998,102.440002,97.839996,100.050003,100.050003,2010900
2015-11-10,96.550003,97.889999,95.250000,96.290001,96.290001,1652200
2015-11-11,96.269997,96.930000,94.330002,96.750000,96.750000,1490600
2015-11-12,95.510002,98.500000,95.019997,95.099998,95.099998,1081300
2015-11-13,94.669998,95.529999,93.050003,93.580002,93.580002,747100
2015-11-16,93.129997,94.410004,90.589996,92.519997,92.519997,1314300
2015-11-17,93.000000,94.470001,92.529999,93.739998,93.739998,1079100
2015-11-18,93.930000,95.470001,93.500000,95.089996,95.089996,773400
2015-11-19,95.019997,95.690002,93.440002,93.870003,93.870003,695500
2015-11-20,94.250000,94.839996,92.650002,93.589996,93.589996,618400
2015-11-23,93.540001,95.959999,92.830002,94.730003,94.730003,877200
2015-11-24,93.800003,95.430000,93.040001,95.019997,95.019997,1080500
2015-11-25,95.000000,97.480003,94.529999,96.959999,96.959999,993100
2015-11-27,96.639999,98.680000,96.639999,97.669998,97.669998,596600
2015-11-30,97.639999,98.000000,95.800003,97.029999,97.029999,799900
2015-12-01,97.400002,98.150002,96.250000,97.610001,97.610001,733000
2015-12-02,97.500000,97.809998,94.519997,94.989998,94.989998,828100
2015-12-03,95.239998,95.580002,91.050003,92.449997,92.449997,1218100
2015-12-04,92.680000,94.199997,91.790001,94.099998,94.099998,753500
2015-12-07,93.250000,94.110001,92.180000,92.570000,92.570000,664800
2015-12-08,91.440002,94.029999,91.199997,93.629997,93.629997,834300
2015-12-09,93.500000,93.930000,90.879997,91.250000,91.250000,602400
2015-12-10,91.489998,94.199997,90.860001,92.430000,92.430000,838400
2015-12-11,90.790001,91.790001,87.879997,88.230003,88.230003,958700
2015-12-14,88.230003,89.779999,86.820000,88.239998,88.239998,551900
2015-12-15,88.559998,90.290001,88.349998,89.449997,89.449997,646700
2015-12-16,90.449997,92.489998,89.449997,92.199997,92.199997,757800
2015-12-17,92.370003,93.139999,90.150002,90.209999,90.209999,654900
2015-12-18,90.169998,90.459999,88.209999,88.669998,88.669998,940300
2015-12-21,89.489998,89.489998,87.839996,89.059998,89.059998,569300
2015-12-22,89.830002,94.129997,89.730003,93.199997,93.199997,1259600
2015-12-23,93.330002,95.529999,93.330002,95.169998,95.169998,818200
2015-12-24,94.870003,95.769997,94.800003,95.480003,95.480003,281000
2015-12-28,94.730003,95.629997,94.330002,95.059998,95.059998,484100
2015-12-29,95.519997,96.669998,93.769997,95.089996,95.089996,565500
2015-12-30,95.099998,96.550003,94.430000,94.750000,94.750000,553000
2015-12-31,94.470001,95.690002,93.910004,94.220001,94.220001,478400
2016-01-04,92.709999,93.900002,91.510002,93.790001,93.790001,669600
2016-01-05,94.220001,94.629997,93.290001,94.300003,94.300003,518000
2016-01-06,92.860001,94.720001,92.010002,93.500000,93.500000,853100
2016-01-07,91.279999,93.139999,88.000000,88.570000,88.570000,1249500
2016-01-08,89.059998,90.529999,85.639999,86.430000,86.430000,1120500
2016-01-11,86.800003,87.660004,85.220001,87.129997,87.129997,791800
2016-01-12,88.339996,90.989998,85.580002,88.489998,88.489998,804500
2016-01-13,87.959999,89.540001,81.120003,82.150002,82.150002,1825800
2016-01-14,82.150002,83.849998,77.330002,82.730003,82.730003,1563300
2016-01-15,79.000000,81.709999,77.150002,81.059998,81.059998,1464800
2016-01-19,81.730003,82.260002,78.650002,80.889999,80.889999,1312000
2016-01-20,79.150002,80.099998,74.820000,79.410004,79.410004,2119600
2016-01-21,79.739998,83.260002,78.220001,80.739998,80.739998,1445700
2016-01-22,81.510002,83.400002,81.239998,81.339996,81.339996,1353100
2016-01-25,81.120003,81.820000,77.349998,77.750000,77.750000,1197900
2016-01-26,78.139999,79.529999,75.580002,77.989998,77.989998,915700
2016-01-27,77.150002,77.230003,73.199997,73.570000,73.570000,2271300
2016-01-28,72.470001,81.589996,71.610001,77.849998,77.849998,3549000
2016-01-29,77.809998,80.930000,77.809998,80.239998,80.239998,1241300
2016-02-01,79.940002,81.250000,78.639999,80.900002,80.900002,1011400
2016-02-02,81.010002,81.010002,78.660004,78.830002,78.830002,1115100
2016-02-03,77.919998,79.970001,73.730003,79.610001,79.610001,1632000
2016-02-04,79.489998,82.919998,77.730003,81.750000,81.750000,2917800
2016-02-05,44.049999,45.639999,40.040001,41.330002,41.330002,21218500
2016-02-08,39.130001,40.520000,36.860001,37.220001,37.220001,6918000
2016-02-09,36.599998,40.590000,36.599998,39.230000,39.230000,5577300
2016-02-10,40.090000,41.080002,38.770000,39.860001,39.860001,3229300
2016-02-11,39.119999,40.380001,38.520000,39.980000,39.980000,1771600
2016-02-12,40.459999,41.200001,39.070000,40.250000,40.250000,1979000
2016-02-16,40.970001,41.740002,39.779999,40.169998,40.169998,2423000
2016-02-17,40.360001,42.160000,40.189999,42.090000,42.090000,3072000
2016-02-18,41.910000,42.400002,40.959999,41.090000,41.090000,1278500
2016-02-19,41.000000,42.650002,40.509998,42.389999,42.389999,1488300
2016-02-22,43.200001,43.200001,42.009998,42.660000,42.660000,1596400
2016-02-23,42.599998,42.660000,40.619999,40.840000,40.840000,1651900
2016-02-24,40.500000,42.160000,39.619999,42.070000,42.070000,1590000
2016-02-25,43.330002,44.389999,42.349998,43.060001,43.060001,1784600
2016-02-26,43.910000,45.139999,43.009998,44.410000,44.410000,2677200
2016-02-29,44.570000,46.320000,44.299999,45.650002,45.650002,1965700
2016-03-01,46.410000,48.630001,46.049999,48.599998,48.599998,2832200
2016-03-02,48.439999,48.849998,44.090000,44.189999,44.189999,4233700
2016-03-03,44.980000,45.119999,42.349998,43.119999,43.119999,5705300
2016-03-04,43.490002,44.500000,42.689999,42.750000,42.750000,4442200
2016-03-07,42.599998,44.779999,42.099998,44.320000,44.320000,2626500
2016-03-08,43.880001,44.950001,43.560001,43.639999,43.639999,1866200
2016-03-09,44.090000,44.259998,42.450001,42.680000,42.680000,2095200
